proxy,protocol,err,prec,lift,rdep,cov,bind,false,miscred,fallback,abstain,proxy_regret,utility,weight
p02,hindsight_relabel,2.9243583333334833,0.5489366666666597,0.23446333333331573,0.544999999999867,0.617801281185411,0.5259959866183881,0.21506441211769167,0.4420866666666763,0.0,0.0,0.12946200000001173,0.38529203166666287,4412620800
p02,inverse_dynamics,2.9644666666667243,0.5459146666666671,0.2158520000000019,0.0,0.617801281185411,0.5259959866183881,0.21506441211769167,0.4302986666666684,0.0,0.0,0.0,0.5576047599999968,4412620800
p02,oracle,0.2966500000000111,0.9919999999998257,0.39886666666664305,0.0,0.617801281185411,0.5259959866183881,0.21506441211769167,0.0,0.0,0.0,0.0,1.0,4412620800
p02,raw_effect_trace,3.675749220178401,0.18202268830330354,0.18680973891176558,0.0,0.617801281185411,0.5259959866183881,0.21506441211769167,0.5211822569743323,0.0,0.0,0.0,0.20779903958371423,4412620800
p03,coverage_weighted_trace,3.785325930473613,0.43439622840515113,0.2684949036226363,2.0284055958159534e-05,0.6177235432071885,0.5259047378678413,0.26910318035545644,0.43761207268713714,0.0009220025435527065,0.0,0.03241900315724479,0.3904525007697456,4412620800
p03,delayed_reward_td,3.652458333333445,0.2792666666666785,0.12296666666665339,1.0,0.6177235432071885,0.5259047378678413,0.26910318035545644,0.4804000000000308,0.0,0.0,0.0,-0.001121041666666584,4412620800
p03,dense_shaping,3.431683085542609,0.31386999999999554,0.1120503333333346,0.6510000000000494,0.6177235432071885,0.5259047378678413,0.26910318035545644,0.5036220000000391,0.0,0.0,0.44818799999997533,-0.0107470182591048,4412620800
p03,event_audited_trace,2.8931246433014803,0.5845137989633031,0.2940042369863464,0.015112868317202495,0.6177235432071885,0.5259047378678413,0.26910318035545644,0.24712248529661135,0.2518811386200427,0.03530628130348931,0.0941917936831202,0.7092062186222398,4412620800
p03,hindsight_relabel,3.8463083333332,0.41576611111114026,0.1627561111111083,0.544999999999867,0.6177235432071885,0.5259047378678413,0.26910318035545644,0.6674522222222102,0.0,0.0,0.3824939999999971,-0.09930760055555574,4412620800
p03,inverse_dynamics,2.9644666666667243,0.5459146666666671,0.2158520000000019,0.0,0.6177235432071885,0.5259047378678413,0.26910318035545644,0.4302986666666684,0.0,0.0,0.0,0.5576047599999968,4412620800
p03,oracle,0.2966500000000111,0.9919999999998257,0.39886666666664305,0.0,0.6177235432071885,0.5259047378678413,0.26910318035545644,0.0,0.0,0.0,0.0,1.0,4412620800
p03,raw_effect_trace,3.795501354179482,0.15233062054363306,0.17460277652978382,0.0,0.6177235432071885,0.5259047378678413,0.26910318035545644,0.5608619658364199,0.0,0.0,0.0,0.13910250488713838,4412620800
p04,coverage_weighted_trace,3.7655832998573096,0.4383652419769007,0.26996025825747044,2.6596764439675783e-05,0.617708655722811,0.5260433380211974,0.25909928527344195,0.4319475685647357,0.0009234987652665188,0.0,0.03120733689132645,0.4007595483146359,4412620800
p04,delayed_reward_td,3.5249583333331413,0.2792666666666785,0.13146666666667978,1.0,0.617708655722811,0.5260433380211974,0.25909928527344195,0.4804000000000308,0.0,0.0,0.0,0.022211458333333132,4412620800
p04,dense_shaping,3.3025456527412707,0.3153500000000038,0.12005833333333873,0.7223999999999351,0.617708655722811,0.5260433380211974,0.25909928527344195,0.4777500000000166,0.0,0.0,0.40629999999998456,0.027633923825104476,4412620800
p04,event_audited_trace,2.847581099076295,0.593286085638559,0.29840066498148843,0.018255251604819275,0.617708655722811,0.5260433380211974,0.25909928527344195,0.24259729782372463,0.24803330984808722,0.03443692066390249,0.08552672964288904,0.7269282275923828,4412620800
p04,hindsight_relabel,3.7136583333334188,0.4349266666666955,0.17307333333333777,0.59599999999989,0.617708655722811,0.5260433380211974,0.25909928527344195,0.6350266666666443,0.0,0.0,0.3395500000000089,-0.04101290833333348,4412620800
p04,inverse_dynamics,2.9644666666667243,0.5459146666666671,0.2158520000000019,0.0,0.617708655722811,0.5260433380211974,0.25909928527344195,0.4302986666666684,0.0,0.0,0.0,0.5576047599999968,4412620800
p04,oracle,0.2966500000000111,0.9919999999998257,0.39886666666664305,0.0,0.617708655722811,0.5260433380211974,0.25909928527344195,0.0,0.0,0.0,0.0,1.0,4412620800
p04,raw_effect_trace,3.772678087955083,0.15782825093884123,0.17687231717335813,0.0,0.617708655722811,0.5260433380211974,0.25909928527344195,0.5536014376699298,0.0,0.0,0.0,0.15185595608473176,4412620800
