event,protocol,err,prec,lift,rdep,cov,bind,false,miscred,fallback,abstain,proxy_regret,utility,weight
e04,dense_shaping,3.066061805532601,0.3671180000000056,0.13469113333333435,0.6467999999999742,0.5856738754546362,0.4955321805243408,0.25551089649550585,0.43047480000000204,0.0,0.0,0.3297592000000003,0.17203034414244675,3677184000
e04,event_audited_trace,2.8788229769599396,0.5858871249962707,0.3002885495391229,0.016272732099053118,0.5856738754546362,0.4955321805243408,0.25551089649550585,0.2331210123835776,0.2748227064557572,0.04033942902920964,0.07831777535055967,0.7284979740381661,3677184000
e04,hindsight_relabel,3.42500833333334,0.47662055555556665,0.19552388888888966,0.5419999999999351,0.5856738754546362,0.4955321805243408,0.25551089649550585,0.5644677777777733,0.0,0.0,0.26695959999999735,0.12289210922222255,3677184000
e04,inverse_dynamics,2.964466666666636,0.5459146666666675,0.21585200000000063,0.0,0.5856738754546362,0.4955321805243408,0.25551089649550585,0.43029866666666966,0.0,0.0,0.0,0.5576047600000008,3677184000
e04,oracle,0.2966499999999959,0.9919999999998804,0.398866666666655,0.0,0.5856738754546362,0.4955321805243408,0.25551089649550585,0.0,0.0,0.0,0.0,1.0,3677184000
e04,raw_effect_trace,3.933287934534598,0.1354134122718165,0.17227295789618516,0.0,0.5856738754546362,0.4955321805243408,0.25551089649550585,0.5541969007442762,0.0,0.0,0.0,0.11512718700738063,3677184000
e05,coverage_weighted_trace,3.4247218681345086,0.4939575124934092,0.28804039025203076,0.0,0.6695095956035069,0.5716194978066297,0.22347303132723478,0.40778945947472295,0.0,0.0,0.026816763759268145,0.5052037268429129,3677184000
e05,delayed_reward_td,3.6599583333333583,0.27926666666668787,0.1224666666666611,1.0,0.6695095956035069,0.5716194978066297,0.22347303132723478,0.4804000000000305,0.0,0.0,0.0,-0.0024935416666667185,3677184000
e05,dense_shaping,3.0661559823523135,0.3671180000000056,0.13469113333333435,0.6467999999999742,0.6695095956035069,0.5716194978066297,0.22347303132723478,0.43047480000000204,0.0,0.0,0.3297592000000003,0.1720157467353917,3677184000
e05,event_audited_trace,2.596620711409648,0.6449469350203236,0.31558204882197954,0.011312427485793275,0.6695095956035069,0.5716194978066297,0.22347303132723478,0.23745472180979096,0.19101695301689947,0.023669088725182443,0.059564680391664605,0.8046995146787151,3677184000
e05,hindsight_relabel,3.42500833333334,0.47662055555556665,0.19552388888888966,0.5419999999999351,0.6695095956035069,0.5716194978066297,0.22347303132723478,0.5644677777777733,0.0,0.0,0.26695959999999735,0.12289210922222255,3677184000
e05,inverse_dynamics,2.964466666666636,0.5459146666666675,0.21585200000000063,0.0,0.6695095956035069,0.5716194978066297,0.22347303132723478,0.43029866666666966,0.0,0.0,0.0,0.5576047600000008,3677184000
e05,oracle,0.2966499999999959,0.9919999999998804,0.398866666666655,0.0,0.6695095956035069,0.5716194978066297,0.22347303132723478,0.0,0.0,0.0,0.0,1.0,3677184000
e05,raw_effect_trace,3.4342916057037853,0.21683314264866704,0.1937745486609775,0.0,0.6695095956035069,0.5716194978066297,0.22347303132723478,0.522480244951971,0.0,0.0,0.0,0.2617062306053402,3677184000
